date,LineItem,quantity,price,discounts,netTotal,purchaseNumber,daysSinceLastPurch,quantity_364,price_364,discounts_364,netTotal_364,quantity_28,price_28,discounts_28,netTotal_28,quantity_7,price_7,discounts_7,netTotal_7
2018-09-24,Coconut and Beef Vindaloo,8,4,0,32,4,71476,6,4,0,21,11,4,0,44,10,4,1,32
2018-09-24,Fountain Drink,28,2,0,56,6.529411764705882,47220.117647058825,20,2,0,39,30,2,0,59,31,2,0,58
2018-09-24,Lamb and Veggie Kabob,14,8,1,119,5.714285714285714,35975.857142857145,16,8,1,143,10,8,0,91,12,8,1,99
2018-09-24,Lamb Chops,11,6,0,64,2.6363636363636362,45512.72727272727,10,11,1,94,11,10,1,95,11,12,8,81
2018-09-24,Naan,19,2,0,39,3.611111111111111,61352.444444444445,13,2,0,30,13,2,0,41,21,2,0,80
2018-09-24,Rice,6,2,0,12,5,50065.833333333336,12,2,0,34,14,2,0,46,10,2,0,26
2018-09-24,Salmon and Wheat Bran Salad,74,12,1,848,7.6,51554.114285714284,59,12,0,705,64,14,0,878,72,15,3,904
2018-09-24,Yogurt,18,3,0,73,3.176470588235294,58973.705882352944,16,3,0,63,22,3,0,101,24,3,2,100
2018-09-25,Aubergine and Chickpea Vindaloo,12,4,0,42,2.1818181818181817,54737.72727272727,8,4,0,28,9,4,0,32,8,4,1,21
2018-09-25,Beef and Apple Burgers,20,11,1,206,8.55,75066.35,32,12,2,316,30,13,1,367,21,9,1,170
2018-09-25,Beef and Broccoli,64,7,1,494,3.8,46769.333333333336,9,7,2,48,24,8,0,227,16,12,0,192
2018-09-25,Beef and Broccoli Stir Fry,8,10,0,82,1.7142857142857142,85745,17,10,0,170,8,10,0,79,5,10,0,52
2018-09-25,Beef and Squash Kabob,14,8,1,123,1.9285714285714286,64324.857142857145,36,7,0,309,21,8,1,173,14,8,0,131
2018-09-25,Chicken and Onion Kabob,29,10,0,327,1.5185185185185186,66804.85185185185,44,10,0,482,38,10,0,408,24,10,1,258
2018-09-25,Chutney,9,2,0,24,2.4444444444444446,33538.77777777778,13,2,0,42,20,2,0,54,18,2,0,61
2018-09-25,Coconut and Beef Vindaloo,8,4,1,28,1.1428571428571428,85817.28571428571,6,4,0,21,8,4,1,28,17,4,0,64
2018-09-25,Fountain Drink,19,2,0,38,4.882352941176471,35568,28,2,0,54,37,2,0,74,40,2,0,79
2018-09-25,Lamb and Veggie Kabob,5,8,2,38,30.6,60003,5,8,1,41,4,8,0,37,10,8,0,95
2018-09-25,Lamb Chops,17,8,0,125,5.9411764705882355,53041.529411764706,13,12,1,137,20,10,1,176,14,13,1,173
2018-09-25,Naan,4,2,0,20,1.25,75119.25,16,2,0,32,17,2,0,48,17,2,0,38
2018-09-25,Rice,7,2,0,20,2.142857142857143,43005.28571428572,6,2,0,19,13,2,0,34,23,2,0,100
2018-09-25,Salmon and Wheat Bran Salad,67,10,0,640,6.045454545454546,50118.09090909091,75,14,0,1005,83,12,1,961,70,12,1,790
2018-09-25,Yogurt,43,3,0,254,2.074074074074074,59400.7037037037,33,3,0,128,25,3,0,80,23,3,0,101
2018-09-26,Aubergine and Chickpea Vindaloo,11,4,0,38,8.428571428571429,42890.42857142857,9,4,0,32,10,4,0,34,10,4,0,32
2018-09-26,Beef and Apple Burgers,17,12,1,181,1.8823529411764706,59048.35294117647,36,10,1,336,37,10,1,359,37,10,0,350
2018-09-26,Beef and Broccoli,12,8,0,92,1.25,75242.91666666667,16,9,0,135,16,10,2,127,41,8,0,381
2018-09-26,Beef and Broccoli Stir Fry,7,10,0,71,6,28649.571428571428,12,10,0,115,3,10,0,30,18,10,1,174
2018-09-26,Beef and Squash Kabob,15,8,0,141,3.5714285714285716,64367.07142857143,27,7,0,231,30,7,0,266,21,8,0,192
2018-09-26,Chicken and Onion Kabob,38,10,0,421,4.611111111111111,58506.166666666664,40,10,0,453,29,10,0,323,46,10,0,500
2018-09-26,Chutney,13,2,0,33,1.4615384615384615,77060.61538461539,18,2,0,56,14,2,0,32,19,2,0,78
2018-09-26,Coconut and Beef Vindaloo,15,4,0,56,12.11111111111111,44577.77777777778,9,4,0,32,13,4,0,48,15,4,0,56
2018-09-26,Fountain Drink,45,2,0,89,7.67741935483871,54936.22580645161,44,2,0,88,28,2,0,51,61,2,0,112
2018-09-26,Lamb and Veggie Kabob,13,8,0,120,2.8333333333333335,66728.33333333333,10,8,1,83,15,7,1,109,17,8,1,151
2018-09-26,Lamb Chops,16,9,0,139,8.375,68865.6875,15,7,1,81,18,7,1,113,30,8,0,258
2018-09-26,Naan,19,2,0,54,4.2631578947368425,63298.36842105263,16,2,0,46,17,2,0,40,25,2,0,59
2018-09-26,Rice,19,2,0,48,2.5,66772.5,13,2,0,36,16,2,0,36,33,2,0,128
2018-09-26,Salmon and Wheat Bran Salad,89,12,0,1041,5.175,60106.0375,69,15,1,966,61,12,1,709,108,12,0,1323
2018-09-26,Yogurt,20,3,0,73,21,50125.11111111111,27,3,0,118,26,3,1,103,42,3,0,188
2018-09-27,Aubergine and Chickpea Vindaloo,3,4,0,10,3,33350.333333333336,11,4,0,38,3,4,0,10,12,4,0,38
2018-09-27,Beef and Apple Burgers,36,13,3,377,2.5555555555555554,77809.80555555556,32,10,1,284,37,11,1,380,29,14,2,367
2018-09-27,Beef and Broccoli,14,14,0,204,3.4444444444444446,66675.11111111111,10,9,0,95,21,7,0,149,18,8,0,145
2018-09-27,Beef and Broccoli Stir Fry,12,10,2,98,28.363636363636363,63664.90909090909,10,10,0,100,12,10,0,123,8,10,1,71
2018-09-27,Beef and Squash Kabob,23,8,1,191,4.315789473684211,63208.47368421053,35,7,0,291,22,8,0,209,29,8,0,270
2018-09-27,Chicken and Onion Kabob,46,10,1,482,2.875,52625.025,58,10,0,650,37,10,0,413,48,10,0,534
2018-09-27,Chutney,20,2,0,71,2.5,71494.78571428571,18,2,0,36,15,2,0,44,12,2,0,50
2018-09-27,Coconut and Beef Vindaloo,13,4,0,48,2.6666666666666665,75016.83333333333,13,4,2,32,4,4,0,16,5,4,0,20
2018-09-27,Fountain Drink,54,2,1,88,4,64018.96,52,2,0,94,43,2,0,83,35,2,0,69
2018-09-27,Lamb and Veggie Kabob,19,8,1,167,5.4,46753.2,14,8,1,117,16,8,0,151,6,8,0,54
2018-09-27,Lamb Chops,15,7,1,94,3.1333333333333333,73391.46666666666,23,8,1,166,15,8,1,100,14,8,0,108
2018-09-27,Naan,26,2,0,73,3,70629.05882352941,11,2,0,26,22,2,0,49,17,2,0,50
2018-09-27,Rice,21,2,0,61,1.2857142857142858,90478.38095238095,21,2,1,40,17,2,0,36,15,2,0,52
2018-09-27,Salmon and Wheat Bran Salad,80,18,1,1365,3.6164383561643834,54858,102,12,1,1112,95,12,0,1111,76,18,1,1304
2018-09-27,Yogurt,33,3,1,145,2.5517241379310347,69027.5172413793,24,3,1,93,24,3,0,88,36,3,0,140
2018-09-28,Aubergine and Chickpea Vindaloo,13,4,0,46,6,55624.11111111111,11,4,0,38,18,4,1,56,2,4,0,7
2018-09-28,Beef and Apple Burgers,34,12,1,376,6.121212121212121,66730.75757575757,46,12,1,479,41,15,3,493,40,11,1,390
2018-09-28,Beef and Broccoli,14,9,0,125,27.642857142857142,42981.92857142857,20,7,0,145,24,10,0,238,17,9,0,151
2018-09-28,Beef and Broccoli Stir Fry,13,10,0,134,2.4166666666666665,50105.416666666664,18,10,0,180,6,10,0,61,10,10,0,96
2018-09-28,Beef and Squash Kabob,38,8,0,356,1.7419354838709677,71002.41935483871,34,7,0,286,36,8,0,329,42,8,0,392
2018-09-28,Chicken and Onion Kabob,63,10,0,709,2.9245283018867925,49155.377358490565,62,10,0,665,73,10,0,816,43,10,0,481
2018-09-28,Chutney,19,2,0,48,6.722222222222222,55595.61111111111,15,2,0,32,18,2,0,66,21,2,0,52
2018-09-28,Coconut and Beef Vindaloo,18,4,0,68,2.076923076923077,61604,8,4,0,28,18,4,0,72,12,4,0,48
2018-09-28,Fountain Drink,51,2,0,100,10.235294117647058,53045.382352941175,40,2,0,79,57,2,0,112,42,2,0,83
2018-09-28,Lamb and Veggie Kabob,19,8,1,175,5.052631578947368,68453,19,8,0,171,16,8,1,144,18,8,0,165
2018-09-28,Lamb Chops,25,8,1,182,13.68,40084.72,18,9,0,167,27,7,0,190,13,8,0,98
2018-09-28,Naan,24,2,0,64,12.333333333333334,62548.375,24,2,0,58,30,2,0,92,19,2,0,39
2018-09-28,Rice,12,2,0,32,1.8333333333333333,50084,12,2,0,32,24,2,0,78,21,2,0,51
2018-09-28,Salmon and Wheat Bran Salad,128,12,0,1532,7.919354838709677,50908.68548387097,104,12,0,1246,109,16,0,1708,81,16,0,1294
2018-09-28,Yogurt,34,3,0,153,2.8181818181818183,63700.454545454544,37,3,0,143,56,3,0,230,39,3,0,151
2018-09-29,Aubergine and Chickpea Vindaloo,5,4,1,14,4.4,40232,11,4,0,38,1,4,0,4,21,4,0,73
2018-09-29,Beef and Apple Burgers,38,11,1,379,3.4473684210526314,60634.10526315789,61,12,1,664,35,13,1,413,49,12,1,547
2018-09-29,Beef and Broccoli,25,11,0,263,2.64,56124.8,21,10,0,202,26,12,0,307,33,12,0,400
2018-09-29,Beef and Broccoli Stir Fry,13,10,0,134,1.6923076923076923,69342.07692307692,37,10,1,340,14,10,0,140,33,10,0,334
2018-09-29,Beef and Squash Kabob,30,8,0,277,2.5925925925925926,52028.37037037037,47,7,1,380,51,8,0,470,60,8,0,535
2018-09-29,Chicken and Onion Kabob,42,10,0,460,5.368421052631579,55411.73684210526,44,10,1,441,47,10,0,530,82,10,0,914
2018-09-29,Chutney,18,2,0,54,3.2222222222222223,50188.833333333336,20,2,0,56,20,2,0,63,21,2,0,52
2018-09-29,Fountain Drink,35,2,0,69,3.1481481481481484,44661.555555555555,48,2,0,93,33,2,0,65,89,2,0,177
2018-09-29,Lamb and Veggie Kabob,15,8,1,130,7.866666666666666,66745.26666666666,16,8,3,114,9,8,1,80,16,8,0,147
2018-09-29,Lamb Chops,21,8,1,145,7.809523809523809,43061.666666666664,14,9,0,130,24,11,0,249,35,9,0,310
2018-09-29,Naan,23,2,0,52,4.090909090909091,50177.681818181816,20,2,0,53,25,2,0,67,25,2,0,70
2018-09-29,Rice,16,2,0,52,3.25,44028.25,17,2,0,44,19,2,0,59,25,2,0,73
2018-09-29,Salmon and Wheat Bran Salad,100,12,0,1199,3.0505050505050506,48670.84848484849,113,13,1,1323,72,15,0,1030,141,14,0,1990
2018-09-29,Yogurt,41,3,0,197,2.3333333333333335,51418.53846153846,42,3,0,165,38,3,0,169,71,3,0,303
2018-10-01,Aubergine and Chickpea Vindaloo,4,4,0,14,2,50090.5,4,4,0,14,0,0,0,0,5,4,0,18
2018-10-01,Beef and Apple Burgers,20,12,1,226,3.55,40218.25,30,12,1,331,11,15,0,156,28,10,0,257
2018-10-01,Beef and Broccoli,10,8,0,83,3.4,70086.9,5,9,2,36,12,10,0,121,12,9,1,98
2018-10-01,Beef and Broccoli Stir Fry,10,10,0,103,45.857142857142854,42860.142857142855,8,10,0,80,6,10,0,60,7,10,0,71
2018-10-01,Beef and Squash Kabob,8,8,0,74,9.875,37641.375,13,7,0,114,27,8,0,251,17,8,0,158
2018-10-01,Chicken and Onion Kabob,41,10,0,457,4.8,40054.57142857143,31,10,0,338,28,10,0,310,29,10,1,307
2018-10-01,Chutney,11,2,0,24,36.2,30229.2,5,2,0,13,6,2,0,16,13,2,0,30
2018-10-01,Coconut and Beef Vindaloo,4,4,0,16,2,50090.5,11,4,0,38,0,0,0,0,8,4,0,32
2018-10-01,Fountain Drink,30,2,0,54,10.565217391304348,43609.95652173913,18,2,0,36,20,2,0,40,28,2,0,56
2018-10-01,Lamb and Veggie Kabob,7,8,1,54,2.4285714285714284,71435.14285714286,7,8,0,64,6,8,3,38,14,8,1,119
2018-10-01,Lamb Chops,6,8,0,50,15.833333333333334,33608.833333333336,14,8,0,109,8,8,1,54,11,6,0,64
2018-10-01,Naan,8,2,0,16,1.5,62622.125,9,2,0,20,8,2,0,24,19,2,0,39
2018-10-01,Rice,7,2,0,22,1.4285714285714286,71459.14285714286,11,2,0,25,9,2,0,26,6,2,0,12
2018-10-01,Salmon and Wheat Bran Salad,42,13,0,537,8.048780487804878,46477.14634146341,51,13,0,656,42,13,0,535,74,12,1,848
2018-10-01,Yogurt,15,3,0,62,2,46875.8,19,3,0,76,19,3,0,91,18,3,0,73
2018-10-02,Aubergine and Chickpea Vindaloo,12,4,0,42,6.333333333333333,55574.666666666664,14,4,0,49,11,4,0,38,12,4,0,42
2018-10-02,Beef and Apple Burgers,22,14,1,279,2.0454545454545454,50117.90909090909,17,11,2,159,19,26,1,444,20,11,1,206
2018-10-02,Beef and Broccoli,21,10,0,219,2.5238095238095237,47657.47619047619,31,6,0,206,18,14,0,251,64,7,1,494
2018-10-02,Beef and Broccoli Stir Fry,4,10,0,41,1.5,75089.25,9,10,0,90,7,10,0,69,8,10,0,82
2018-10-02,Beef and Squash Kabob,17,8,0,159,1.875,62663.9375,23,7,0,194,29,8,1,247,14,8,1,123
2018-10-02,Chicken and Onion Kabob,18,10,1,188,5.470588235294118,53074.23529411765,35,10,0,379,28,10,1,294,29,10,0,327
2018-10-02,Chutney,12,2,0,49,3.727272727272727,45537.09090909091,10,2,0,22,13,2,0,74,9,2,0,24
2018-10-02,Coconut and Beef Vindaloo,10,4,0,40,2,50058.75,13,4,0,42,14,4,0,56,8,4,1,28
2018-10-02,Fountain Drink,41,2,0,81,12.875,41746,41,2,0,82,26,2,0,49,19,2,0,38
2018-10-02,Lamb and Veggie Kabob,4,8,0,38,3.25,25030.5,14,8,1,115,12,8,1,106,5,8,2,38
2018-10-02,Lamb Chops,15,12,0,178,16.066666666666666,53368.53333333333,13,7,0,91,15,10,0,136,17,8,0,125
2018-10-02,Naan,12,2,0,48,2.4166666666666665,50049.75,10,2,0,22,17,2,0,74,4,2,0,20
2018-10-02,Rice,12,2,0,42,1.8333333333333333,58528.25,9,2,0,20,11,2,0,58,7,2,0,20
2018-10-02,Salmon and Wheat Bran Salad,49,16,0,766,8.040816326530612,42959.816326530614,68,13,0,870,56,16,1,812,67,10,0,640
2018-10-02,Yogurt,16,3,0,66,2.5,56351.1875,29,3,0,109,31,3,0,143,43,3,0,254
2018-10-03,Beef and Apple Burgers,37,12,1,394,4.594594594594595,46058.21621621621,22,14,1,274,24,13,1,283,17,12,1,181
2018-10-03,Beef and Broccoli,19,14,0,267,3.736842105263158,47479.84210526316,13,9,0,134,13,9,0,119,12,8,0,92
2018-10-03,Beef and Broccoli Stir Fry,17,10,0,171,2.230769230769231,61582.61538461538,8,10,0,81,9,10,0,91,7,10,0,71
2018-10-03,Beef and Squash Kabob,32,8,0,289,3.193548387096774,58132.1935483871,33,7,0,285,19,8,0,163,15,8,0,141
2018-10-03,Chicken and Onion Kabob,52,10,0,586,2.760869565217391,69668.78260869565,48,10,0,544,51,10,0,564,38,10,0,421
2018-10-03,Chutney,13,2,0,28,1.2307692307692308,77094.76923076923,24,2,0,92,10,2,0,30,13,2,0,33
2018-10-03,Fountain Drink,32,2,0,64,3.789473684210526,42221.57894736842,22,2,0,40,35,2,0,70,45,2,0,89
2018-10-03,Lamb and Veggie Kabob,9,8,1,74,5.777777777777778,66698.66666666667,8,8,0,76,8,8,3,54,13,8,0,120
2018-10-03,Lamb Chops,18,8,1,140,3.1666666666666665,55645.72222222222,18,6,1,101,14,6,1,70,16,9,0,139
2018-10-03,Naan,13,2,0,26,3.7,40042.3,24,2,0,62,19,2,0,56,19,2,0,54
2018-10-03,Rice,13,2,0,26,2.090909090909091,72754.09090909091,11,2,0,34,17,2,0,48,19,2,0,48
2018-10-03,Salmon and Wheat Bran Salad,92,11,0,961,4.209302325581396,44312.70930232558,102,14,1,1388,95,12,0,1102,89,12,0,1041
2018-10-03,Yogurt,30,3,0,110,3.1538461538461537,46293.5,26,3,0,110,31,3,0,129,20,3,0,73
2018-10-04,Aubergine and Chickpea Vindaloo,10,4,0,34,2.6,70017.2,11,4,0,35,5,4,0,18,3,4,0,10
2018-10-04,Beef and Apple Burgers,46,12,1,513,3.5,54523.934782608696,40,9,1,324,31,14,1,415,36,13,3,377
2018-10-04,Beef and Broccoli,10,9,0,93,2.5,50071.1,8,12,3,71,20,6,0,128,14,14,0,204
2018-10-04,Beef and Broccoli Stir Fry,10,10,0,101,2.6666666666666665,44624.22222222222,3,10,0,30,11,10,1,104,12,10,2,98
2018-10-04,Beef and Squash Kabob,18,8,1,157,2.933333333333333,66722.4,31,7,0,256,25,8,0,231,23,8,1,191
2018-10-04,Chicken and Onion Kabob,35,10,0,384,2.5,56750.63333333333,49,10,0,542,30,10,0,323,46,10,1,482
2018-10-04,Chutney,21,2,0,63,1.8095238095238095,61947.71428571428,15,2,1,42,15,2,0,50,20,2,0,71
2018-10-04,Coconut and Beef Vindaloo,9,4,0,36,7.285714285714286,28650.714285714286,17,4,0,56,7,4,0,28,13,4,0,48
2018-10-04,Fountain Drink,40,2,0,74,4.428571428571429,50191.642857142855,28,2,0,47,31,2,0,62,54,2,1,88
2018-10-04,Lamb and Veggie Kabob,12,8,1,100,3.4166666666666665,58436.666666666664,10,8,2,76,8,8,0,75,19,8,1,167
2018-10-04,Lamb Chops,15,8,0,112,6.266666666666667,53465,20,9,1,154,13,11,0,141,15,7,1,94
2018-10-04,Naan,17,2,0,44,2.7333333333333334,66776.46666666666,15,2,0,33,20,2,0,56,26,2,0,73
2018-10-04,Rice,10,2,0,21,2.4,50285.3,13,2,0,36,17,2,0,56,21,2,0,61
2018-10-04,Salmon and Wheat Bran Salad,79,13,1,952,3.6103896103896105,50812.142857142855,96,11,1,991,76,14,0,1047,80,18,1,1365
2018-10-04,Yogurt,27,3,0,106,2.4615384615384617,57768.307692307695,28,3,0,113,27,3,0,139,33,3,1,145
2018-10-05,Aubergine and Chickpea Vindaloo,9,4,0,32,1.8571428571428572,57371.71428571428,22,4,0,77,15,4,0,49,13,4,0,46
2018-10-05,Beef and Apple Burgers,64,13,1,777,2.8125,50148.625,76,14,2,923,35,14,1,448,34,12,1,376
2018-10-05,Beef and Broccoli,32,9,0,281,2.21875,56448.78125,38,8,0,286,18,7,0,118,14,9,0,125
2018-10-05,Beef and Broccoli Stir Fry,21,10,0,214,2.35,55153.95,22,10,0,210,19,10,0,194,13,10,0,134
2018-10-05,Beef and Squash Kabob,59,8,0,549,2.2,58283.43636363636,95,7,0,828,28,8,0,258,38,8,0,356
2018-10-05,Chicken and Onion Kabob,99,10,0,1104,2.7127659574468086,55428.59574468085,82,10,0,914,69,10,0,780,63,10,0,709
2018-10-05,Chutney,19,2,0,57,3.5789473684210527,37047.10526315789,46,2,0,134,23,2,0,68,19,2,0,48
2018-10-05,Coconut and Beef Vindaloo,13,4,0,51,4.25,41932.916666666664,16,4,0,56,15,4,0,60,18,4,0,68
2018-10-05,Fountain Drink,91,2,0,178,3,52730.82456140351,102,2,0,189,37,2,0,74,51,2,0,100
2018-10-05,Lamb and Veggie Kabob,14,8,1,126,4.153846153846154,69238.30769230769,29,8,0,264,21,8,0,197,19,8,1,175
2018-10-05,Lamb Chops,29,8,1,210,3.8275862068965516,44915.68965517241,43,9,1,325,24,6,1,141,25,8,1,182
2018-10-05,Naan,31,2,0,75,1.9666666666666666,56853.13333333333,41,2,0,111,30,2,0,88,24,2,0,64
2018-10-05,Rice,18,2,0,52,3.2777777777777777,61256.166666666664,38,2,0,108,25,2,0,64,12,2,0,32
2018-10-05,Salmon and Wheat Bran Salad,142,13,0,1849,3.0642857142857145,45125.37857142857,185,13,0,2509,114,13,0,1425,128,12,0,1532
2018-10-05,Yogurt,52,3,0,199,2.3541666666666665,56347.5625,73,3,0,315,38,3,0,132,34,3,0,153
2018-10-06,Aubergine and Chickpea Vindaloo,11,4,0,38,3.5,20180.6,22,4,0,70,14,4,0,49,5,4,1,14
2018-10-06,Beef and Apple Burgers,42,12,1,442,2.642857142857143,52516.45238095238,76,11,1,740,56,14,1,726,38,11,1,379
2018-10-06,Beef and Broccoli,20,12,0,242,1.9,65093.1,27,8,0,222,33,10,0,341,25,11,0,263
2018-10-06,Beef and Broccoli Stir Fry,17,10,0,169,2.4285714285714284,57172.57142857143,30,10,0,295,24,10,1,223,13,10,0,134
2018-10-06,Beef and Squash Kabob,36,8,0,332,6.0285714285714285,60053.42857142857,84,7,0,716,71,8,0,659,30,8,0,277
2018-10-06,Chicken and Onion Kabob,52,10,0,577,3.5833333333333335,50313.270833333336,103,10,0,1132,92,10,0,993,42,10,0,460
2018-10-06,Chutney,16,2,0,40,4.5,43889.6875,41,2,0,114,22,2,0,55,18,2,0,54
2018-10-06,Coconut and Beef Vindaloo,9,4,0,36,4.142857142857143,42884.42857142857,21,4,0,74,20,4,0,75,0,0,0,0
2018-10-06,Fountain Drink,63,2,0,125,8.19047619047619,54887.28571428572,70,2,0,139,90,2,0,179,35,2,0,69
2018-10-06,Lamb and Veggie Kabob,8,8,0,74,5.333333333333333,66672.33333333333,17,8,0,159,13,8,1,112,15,8,1,130
2018-10-06,Lamb Chops,26,8,0,197,3.9523809523809526,47760.04761904762,30,14,0,397,34,8,0,273,21,8,1,145
2018-10-06,Naan,20,2,0,50,1.3,80098.75,22,2,0,74,34,2,0,100,23,2,0,52
2018-10-06,Rice,19,2,0,52,3.1666666666666665,55624.77777777778,20,2,0,48,21,2,0,57,16,2,0,52
2018-10-06,Salmon and Wheat Bran Salad,102,16,1,1548,8.051020408163266,51182.755102040814,118,16,0,1892,162,13,1,2041,100,12,0,1199
2018-10-06,Yogurt,50,3,0,216,2.441860465116279,53650.20930232558,65,3,0,295,58,3,0,227,41,3,0,197
2018-10-08,Aubergine and Chickpea Vindaloo,13,4,2,32,3.3333333333333335,66715.66666666667,11,4,0,37,6,4,0,21,4,4,0,14
2018-10-08,Beef and Apple Burgers,25,16,2,353,11.68,36213.52,28,15,0,402,14,12,0,165,20,12,1,226
2018-10-08,Beef and Broccoli,13,10,0,135,1.3076923076923077,84709.23076923077,12,8,0,93,9,11,0,95,10,8,0,83
2018-10-08,Beef and Broccoli Stir Fry,4,10,0,40,4.25,75014,9,10,1,85,3,10,0,30,10,10,0,103
2018-10-08,Beef and Squash Kabob,30,8,0,277,3.0714285714285716,50132.892857142855,44,7,0,382,17,8,0,159,8,8,0,74
2018-10-08,Chicken and Onion Kabob,25,10,0,277,6.3478260869565215,52312.739130434784,53,10,0,585,28,10,0,305,41,10,0,457
2018-10-08,Chutney,11,2,0,50,9.8,30194.3,10,2,0,31,10,2,0,30,11,2,0,24
2018-10-08,Coconut and Beef Vindaloo,15,4,0,60,4.8,20144.9,5,4,0,18,5,4,1,16,4,4,0,16
2018-10-08,Fountain Drink,41,2,0,82,10.555555555555555,37176.40740740741,30,2,0,59,29,2,0,58,30,2,0,54
2018-10-08,Lamb and Veggie Kabob,12,8,1,95,8.583333333333334,58344.75,8,8,0,77,9,8,2,65,7,8,1,54
2018-10-08,Lamb Chops,15,11,1,152,3.3333333333333335,66804.66666666667,5,35,4,155,14,9,0,120,6,8,0,50
2018-10-08,Naan,16,2,0,44,3.4,66709.93333333333,15,2,0,42,15,2,0,31,8,2,0,16
2018-10-08,Rice,15,2,0,48,4.333333333333333,46833.066666666666,14,2,0,38,11,2,0,28,7,2,0,22
2018-10-08,Salmon and Wheat Bran Salad,72,14,1,981,7.9,38732.328571428574,113,15,16,895,59,12,1,671,42,13,0,537
2018-10-08,Yogurt,25,3,0,108,4.869565217391305,43651.913043478264,26,3,0,110,21,3,0,108,15,3,0,62
2018-10-09,Aubergine and Chickpea Vindaloo,9,4,0,28,4.285714285714286,71440.57142857143,7,4,1,21,8,4,0,26,12,4,0,42
2018-10-09,Beef and Apple Burgers,28,11,2,240,4.321428571428571,53783.607142857145,32,9,2,238,12,18,0,208,22,14,1,279
2018-10-09,Beef and Broccoli,7,8,0,58,7.714285714285714,43085.42857142857,7,11,0,75,14,9,0,130,21,10,0,219
2018-10-09,Beef and Broccoli Stir Fry,1,10,0,10,2,49,4,10,0,40,10,10,0,98,4,10,0,41
2018-10-09,Beef and Squash Kabob,22,8,0,203,3.7,50135.6,17,7,0,146,24,8,0,225,17,8,0,159
2018-10-09,Chicken and Onion Kabob,40,10,0,449,2.2564102564102564,79610.94871794872,43,10,1,442,66,10,0,719,18,10,1,188
2018-10-09,Chutney,10,2,0,24,2.3,60062.4,12,2,0,25,19,2,0,47,12,2,0,49
2018-10-09,Coconut and Beef Vindaloo,12,4,1,40,1.125,87501.875,4,4,0,14,10,4,0,36,10,4,0,40
2018-10-09,Fountain Drink,21,2,0,42,8,62565.3125,31,2,0,53,27,2,0,51,41,2,0,81
2018-10-09,Lamb and Veggie Kabob,14,8,1,112,3.2142857142857144,64307.142857142855,6,8,2,46,5,8,4,27,4,8,0,38
2018-10-09,Lamb Chops,7,5,2,20,29.857142857142858,71448.42857142857,11,9,1,92,10,9,2,70,15,12,0,178
2018-10-09,Naan,17,2,0,46,3.6470588235294117,53026.76470588235,15,2,0,32,16,2,0,39,12,2,0,48
2018-10-09,Rice,11,2,0,28,1.2727272727272727,72822,9,2,0,20,7,2,0,21,12,2,0,42
2018-10-09,Salmon and Wheat Bran Salad,55,12,1,616,10.092592592592593,51990.333333333336,78,11,1,790,70,11,0,750,49,16,0,766
2018-10-09,Yogurt,18,3,1,65,6.055555555555555,61270.055555555555,25,3,0,89,22,3,0,76,16,3,0,66
2018-10-10,Aubergine and Chickpea Vindaloo,13,4,0,46,7.3,50058.4,11,4,0,38,7,4,0,24,0,0,0,0
2018-10-10,Beef and Apple Burgers,24,14,2,284,1.9583333333333333,66734.66666666667,33,11,1,342,34,11,1,338,37,12,1,394
2018-10-10,Beef and Broccoli,22,12,1,239,4.95,55079.85,23,10,0,240,21,12,1,235,19,14,0,267
2018-10-10,Beef and Broccoli Stir Fry,4,10,2,30,1.5,75041.75,8,10,0,80,5,10,2,40,17,10,0,171
2018-10-10,Beef and Squash Kabob,17,8,0,162,5.333333333333333,60033,17,7,0,145,28,8,0,253,32,8,0,289
2018-10-10,Chicken and Onion Kabob,41,10,0,461,7,58107.48387096774,45,10,0,485,21,10,0,231,52,10,0,586
2018-10-10,Chutney,19,2,1,55,2.1176470588235294,70629,18,2,0,47,17,2,0,40,13,2,0,28
2018-10-10,Coconut and Beef Vindaloo,13,4,0,52,7.090909090909091,54590.63636363636,7,4,0,24,6,4,0,24,0,0,0,0
2018-10-10,Fountain Drink,48,2,0,88,6.586206896551724,55295.24137931035,42,2,0,83,50,2,0,98,32,2,0,64
2018-10-10,Lamb and Veggie Kabob,7,8,3,48,4.714285714285714,85714,9,8,0,83,7,8,1,58,9,8,1,74
2018-10-10,Lamb Chops,17,12,3,159,2.411764705882353,64971.58823529412,18,7,0,126,12,14,1,156,18,8,1,140
2018-10-10,Naan,25,2,1,84,2.6956521739130435,56630.95652173913,22,2,0,66,22,2,0,47,13,2,0,26
2018-10-10,Rice,21,2,0,61,4.476190476190476,57225.619047619046,16,2,0,46,9,2,0,24,13,2,0,26
2018-10-10,Salmon and Wheat Bran Salad,96,14,1,1260,3.977272727272727,52380.73863636364,81,13,0,1044,85,14,1,1154,92,11,0,961
2018-10-10,Yogurt,36,3,0,149,2.7,66740.86666666667,29,3,0,109,29,3,0,103,30,3,0,110
2018-10-11,Aubergine and Chickpea Vindaloo,12,4,0,42,6.125,12766.625,17,4,0,59,8,4,0,28,10,4,0,34
2018-10-11,Beef and Apple Burgers,23,16,1,361,1.9130434782608696,65281.434782608696,45,10,1,383,28,15,1,394,46,12,1,513
2018-10-11,Beef and Broccoli,16,7,0,115,4.125,43813.8125,20,11,1,199,23,8,0,200,10,9,0,93
